CustomerID,Cluster,Segment,Recency,Frequency,Monetary,Monetary_Normalized,Average_Transaction,Transaction_Frequency,Churn_Probability
13109,3,Potential Loyalists,155,50,766.84,-0.13927944830560474,15.3368,0.3225806451612903,0
13110,3,Potential Loyalists,280,146,1452.8700000000001,-0.05611299456615217,9.951164383561645,0.5214285714285715,0
13113,4,Champions,366,280,10510,1.0418701594609425,37.535714285714285,0.7650273224043715,0
13115,3,Potential Loyalists,358,132,2205.63,0.03514304338686781,16.709318181818183,0.3687150837988827,0
13116,3,Potential Loyalists,21,31,485.19,-0.17342348237950356,15.651290322580644,1.4761904761904763,0
13117,3,Potential Loyalists,351,76,984.91,-0.11284312836775592,12.959342105263158,0.21652421652421652,0
13118,3,Potential Loyalists,269,82,1125,-0.09586021434889391,13.71951219512195,0.3048327137546468,0
13122,3,Potential Loyalists,146,55,922.39,-0.12042234019200643,16.77072727272727,0.3767123287671233,0
13124,3,Potential Loyalists,270,235,3866.33,0.23646737282597227,16.452468085106382,0.8703703703703703,0
13126,3,Potential Loyalists,362,142,2056.29,0.017038764854660975,14.480915492957747,0.39226519337016574,0
13131,3,Potential Loyalists,164,46,1039.3,-0.10624950502928848,22.593478260869563,0.2804878048780488,0
13133,1,Average Customers,31,7,109.8,-0.21893148504593665,15.685714285714285,0.22580645161290322,0
13134,3,Potential Loyalists,168,105,1740.63,-0.021228253770465593,16.577428571428573,0.625,0
13136,3,Potential Loyalists,315,139,2545.38,0.07633045889053237,18.31208633093525,0.44126984126984126,0
13137,3,Potential Loyalists,298,705,3605.08,0.20479640211123387,5.113588652482269,2.365771812080537,0
13138,3,Potential Loyalists,350,63,962.39,-0.11557319635051538,15.276031746031746,0.18,0
13139,3,Potential Loyalists,243,174,5055.79,0.38066393866847076,29.05626436781609,0.7160493827160493,0
13141,3,Potential Loyalists,231,136,2385.8,0.05698479953490386,17.54264705882353,0.5887445887445888,0
13147,3,Potential Loyalists,89,4,712.8000000000001,-0.14583064163545914,178.20000000000002,0.0449438202247191,0
13148,3,Potential Loyalists,335,347,3348.48,0.17368914436806882,9.649798270893372,1.035820895522388,0
13149,3,Potential Loyalists,275,86,1676.06,-0.029055984216592532,19.48906976744186,0.31272727272727274,0
13151,1,Average Customers,92,75,1250.3700000000001,-0.08066178526370059,16.6716,0.8152173913043478,0
13155,3,Potential Loyalists,335,85,971.76,-0.1144372844056461,11.432470588235294,0.2537313432835821,0
13157,3,Potential Loyalists,249,89,1721.57,-0.023538870810936096,19.343483146067413,0.357429718875502,0
13158,3,Potential Loyalists,224,79,1201.06,-0.0866395673342987,15.203291139240505,0.35267857142857145,0
13159,3,Potential Loyalists,107,122,1379.75,-0.06497722950839782,11.309426229508198,1.1401869158878504,0
13162,3,Potential Loyalists,212,82,1644.99,-0.03282255669547069,20.060853658536587,0.3867924528301887,0
13165,3,Potential Loyalists,305,42,1021.48,-0.10840979861067274,24.32095238095238,0.1377049180327869,0
13166,1,Average Customers,1,42,414.7,-0.18196888611417114,9.873809523809523,42,0
13167,3,Potential Loyalists,125,65,791.33,-0.13631055998865182,12.174307692307693,0.52,0
13168,3,Potential Loyalists,282,133,1310.14,-0.0734159520785526,9.850676691729324,0.4716312056737589,0
13174,3,Potential Loyalists,353,314,2817.03,0.10926220700405845,8.971433121019109,0.8895184135977338,0
13178,3,Potential Loyalists,334,265,5725.47,0.4618483048627139,21.60554716981132,0.7934131736526946,0
13183,3,Potential Loyalists,327,94,3957.78,0.24755372793358119,42.10404255319149,0.2874617737003058,0
13184,3,Potential Loyalists,276,183,1648.79,-0.03236188803052905,9.009781420765027,0.6630434782608695,0
13186,3,Potential Loyalists,89,84,1539.69,-0.04558792785819586,18.329642857142858,0.9438202247191011,0
13189,3,Potential Loyalists,97,29,260.68,-0.20064051447583242,8.988965517241379,0.29896907216494845,0
13192,3,Potential Loyalists,110,63,911.94,-0.12168917902059596,14.475238095238096,0.5727272727272728,0
13196,3,Potential Loyalists,251,110,1797.78,-0.014300039506935277,16.343454545454545,0.43824701195219123,0
13198,3,Potential Loyalists,351,229,3384.09,0.17800609467295625,14.77768558951965,0.6524216524216524,0
13199,4,Champions,363,120,9803.960000000001,0.9562779215147843,81.69966666666667,0.3305785123966942,0
13200,3,Potential Loyalists,107,46,870.09,-0.126762595764756,18.915,0.42990654205607476,0
13203,3,Potential Loyalists,233,57,869.46,-0.12683896978025944,15.253684210526316,0.2446351931330472,0
13207,3,Potential Loyalists,135,8,250.26000000000002,-0.20190371644654084,31.282500000000002,0.05925925925925926,0
13208,3,Potential Loyalists,251,150,1205.9,-0.08605282092947826,8.039333333333333,0.5976095617529881,0
13209,3,Potential Loyalists,331,329,5820.16,0.4733274406214835,17.690455927051673,0.9939577039274925,0
13211,3,Potential Loyalists,351,56,1197.42,-0.08708083942387436,21.3825,0.15954415954415954,0
13212,3,Potential Loyalists,52,143,780.58,-0.13761376739605255,5.458601398601399,2.75,0
13213,3,Potential Loyalists,143,92,1518.43,-0.04816524780994835,16.50467391304348,0.6433566433566433,0
13217,3,Potential Loyalists,34,7,133.62,-0.21604381988832871,19.08857142857143,0.20588235294117646,0
13220,3,Potential Loyalists,158,21,819.2900000000001,-0.13292100844344956,39.01380952380953,0.13291139240506328,0
13221,1,Average Customers,119,66,847.41,-0.12951206032288137,12.839545454545455,0.5546218487394958,0
13223,1,Average Customers,32,5,163.20000000000002,-0.2124578780175461,32.64,0.15625,0
13224,3,Potential Loyalists,91,109,2150.85,0.0285021408959458,19.732568807339447,1.1978021978021978,0
13230,3,Potential Loyalists,361,612,2763.41,0.10276192968453966,4.515375816993464,1.6952908587257618,0
13232,3,Potential Loyalists,231,207,1357.6,-0.0676624429106235,6.558454106280193,0.8961038961038961,0
13235,1,Average Customers,1,59,101.17000000000004,-0.2199776878297383,1.7147457627118652,59,0
13236,3,Potential Loyalists,82,39,727.27,-0.14407646385079975,18.64794871794872,0.47560975609756095,0
13240,3,Potential Loyalists,269,67,663.65,-0.15178902713069128,9.905223880597015,0.24907063197026022,0
13242,3,Potential Loyalists,101,13,270.40000000000003,-0.19946217252235007,20.800000000000004,0.12871287128712872,0
13246,3,Potential Loyalists,312,143,1922.1,7.71099552418883e-4,13.441258741258741,0.4583333333333333,0
13247,3,Potential Loyalists,65,25,501.12,-0.17149231084462974,20.0448,0.38461538461538464,0
13248,3,Potential Loyalists,65,26,465.68,-0.1757886522881908,17.91076923076923,0.4,0
13249,3,Potential Loyalists,169,23,711.41,-0.14599914938395095,30.93086956521739,0.13609467455621302,0
13253,1,Average Customers,183,36,1030.4,-0.10732843953402023,28.622222222222224,0.19672131147540983,0
13258,3,Potential Loyalists,194,38,698.58,-0.1475545122711092,18.383684210526315,0.1958762886597938,0
13261,1,Average Customers,17,9,944.1,-0.11779046737203716,104.9,0.5294117647058824,0
13263,4,Champions,324,1677,7454.07,0.6714040559727493,4.444883720930233,5.175925925925926,0
13265,3,Potential Loyalists,220,91,2107.66,0.023266277833095834,23.1610989010989,0.41363636363636364,0
13266,3,Potential Loyalists,348,202,3717.67,0.2184455297390708,18.40430693069307,0.5804597701149425,0
13267,4,Champions,364,224,4404.44,0.3017016926395909,19.662678571428568,0.6153846153846154,0
13268,3,Potential Loyalists,250,447,3167.64,0.1517661650606878,7.086442953020134,1.788,0
13269,4,Champions,368,320,5315.92,0.4121991333556474,16.61225,0.8695652173913043,0
13272,3,Potential Loyalists,58,15,276.56,-0.1987154043707605,18.437333333333335,0.25862068965517243,0
13276,3,Potential Loyalists,36,30,590.9300000000001,-0.16060477063452197,19.69766666666667,0.8333333333333334,0
13277,3,Potential Loyalists,118,8,258.4,-0.20091691567479741,32.3,0.06779661016949153,0
13279,3,Potential Loyalists,14,11,126.30000000000001,-0.21693121321132158,11.481818181818182,0.7857142857142857,0
13280,3,Potential Loyalists,215,85,814.86,-0.13345805112389475,9.586588235294117,0.3953488372093023,0
13282,3,Potential Loyalists,202,40,1047.84,-0.10521421281913015,26.195999999999998,0.19801980198019803,0
13284,1,Average Customers,8,14,196.15,-0.20846339577811784,14.010714285714286,1.75,0
13285,3,Potential Loyalists,267,187,2709.12,0.09618042920567595,14.487272727272726,0.700374531835206,0
13292,3,Potential Loyalists,246,31,578.9399999999999,-0.16205830150100894,18.67548387096774,0.12601626016260162,0
13294,1,Average Customers,60,54,873.74,-0.12632011138921992,16.18037037037037,0.9,0
13295,1,Average Customers,13,11,197.95000000000002,-0.20824518430525074,17.995454545454546,0.8461538461538461,0
13297,3,Potential Loyalists,60,59,2089.85,0.021107196537671954,35.421186440677964,0.9833333333333333,0
13301,3,Potential Loyalists,189,81,618.09,-0.15731220196614956,7.630740740740741,0.42857142857142855,0
13305,3,Potential Loyalists,368,81,2000.86,0.01031906377631475,24.701975308641973,0.22010869565217392,0
13308,3,Potential Loyalists,181,57,1367.6100000000001,-0.06644894466429033,23.993157894736843,0.3149171270718232,0
13309,3,Potential Loyalists,301,107,1456.79,-0.05563777846968607,13.614859813084111,0.3554817275747508,0
13310,3,Potential Loyalists,316,77,1083.63,-0.10087544136695602,14.073116883116885,0.24367088607594936,0
13311,3,Potential Loyalists,146,26,598.57,-0.1596785841607972,23.02192307692308,0.1780821917808219,0
13313,3,Potential Loyalists,317,78,1555.32,-0.04369312490213326,19.939999999999998,0.24605678233438485,0
13314,3,Potential Loyalists,72,75,578.66,-0.16209224550789933,7.715466666666666,1.0416666666666667,0
13316,3,Potential Loyalists,217,88,5815.49,0.4727613030779894,66.08511363636363,0.4055299539170507,0
13317,3,Potential Loyalists,294,135,2140.07,0.027195296630663994,15.852370370370371,0.45918367346938777,0
13318,3,Potential Loyalists,36,20,640.76,-0.15456394969398451,32.038,0.5555555555555556,0
13319,4,Champions,362,500,10664.34,1.0605805809733357,21.32868,1.3812154696132597,0
13320,3,Potential Loyalists,143,110,1491.7,-0.05140568818202475,13.56090909090909,0.7692307692307693,0
13321,3,Potential Loyalists,14,11,567.36,-0.1634621286431206,51.57818181818182,0.7857142857142857,0
13323,3,Potential Loyalists,81,21,787.85,-0.13673243550286154,37.516666666666666,0.25925925925925924,0
13324,3,Potential Loyalists,328,77,7072.8,0.6251832291616172,91.85454545454546,0.2347560975609756,0
13327,3,Potential Loyalists,327,109,3617.57,0.20631054727573947,33.188715596330276,0.3333333333333333,0
13330,3,Potential Loyalists,223,53,1140.93,-0.09392904281402009,21.526981132075473,0.23766816143497757,0
13334,3,Potential Loyalists,223,268,3536.82,0.19652133814572942,13.197089552238806,1.201793721973094,0
13338,1,Average Customers,3,24,431.82,-0.179893452550013,17.9925,8,0
13340,3,Potential Loyalists,231,134,10736.48,1.069326011891465,80.12298507462687,0.5800865800865801,0
13343,1,Average Customers,5,22,303.93,-0.1953973776972202,13.815,4.4,0
13344,3,Potential Loyalists,210,119,2543.72,0.07612921942111046,21.37579831932773,0.5666666666666667,0
13345,1,Average Customers,11,22,377.6,-0.18646646702715408,17.163636363636364,2,0
13350,3,Potential Loyalists,63,43,910.72,-0.12183707790776144,21.17953488372093,0.6825396825396826,0
13352,3,Potential Loyalists,53,27,389.28,-0.1850505170254387,14.417777777777777,0.5094339622641509,0
13359,3,Potential Loyalists,4,24,431.26,-0.17996134056379384,17.969166666666666,6,0
13362,3,Potential Loyalists,284,169,3085.4900000000002,0.1418072358962256,18.25733727810651,0.5950704225352113,0
13363,3,Potential Loyalists,26,60,992.5,-0.111923003323833,16.541666666666668,2.3076923076923075,0
13364,3,Potential Loyalists,5,20,0,-0.23224238489082957,0,4,0
13365,3,Potential Loyalists,209,132,2191.22,0.03339613931797062,16.600151515151513,0.631578947368421,0
13368,1,Average Customers,81,29,623.4,-0.15666847812119164,21.49655172413793,0.35802469135802467,0
13369,1,Average Customers,11,19,263.75,-0.20026834268599797,13.881578947368421,1.7272727272727273,0
13370,1,Average Customers,5,44,721.32,-0.14479777399722155,16.393636363636364,8.8,0
13373,3,Potential Loyalists,216,158,3312.25,0.1692970323336383,20.963607594936708,0.7314814814814815,0
13375,3,Potential Loyalists,7,38,772.9,-0.13854480301361885,20.339473684210525,5.428571428571429,0
13376,3,Potential Loyalists,135,53,1019.76,-0.10861831179585685,19.240754716981133,0.3925925925925926,0
13379,3,Potential Loyalists,110,97,572.56,-0.16283173994372674,5.902680412371134,0.8818181818181818,0
13381,3,Potential Loyalists,277,173,3626.81,0.20743069950312387,20.96421965317919,0.6245487364620939,0
13384,3,Potential Loyalists,148,155,4122.28,0.2674958319817131,26.595354838709675,1.0472972972972974,0
13388,3,Potential Loyalists,10,36,627.15,-0.15621387088605185,17.420833333333334,3.6,0
13389,3,Potential Loyalists,221,51,797.96,-0.1355068143969247,15.646274509803922,0.23076923076923078,0
13394,3,Potential Loyalists,308,164,2312.8,0.0481351120241827,14.102439024390245,0.5324675324675324,0
13396,3,Potential Loyalists,298,47,1325.29,-0.07157933884858787,28.197659574468084,0.15771812080536912,0
13397,3,Potential Loyalists,267,39,1539.18,-0.045649754442174874,39.46615384615385,0.14606741573033707,0
13402,3,Potential Loyalists,245,39,621.23,-0.1569315441745925,15.92897435897436,0.15918367346938775,0
13408,4,Champions,372,501,27487.41,3.1000177381101546,54.86508982035928,1.346774193548387,0
13414,3,Potential Loyalists,163,24,1390.5,-0.0636740221009971,57.9375,0.147239263803681,0
13416,3,Potential Loyalists,38,19,712.5,-0.14586701021427032,37.5,0.5,0
13418,4,Champions,361,314,5845.44,0.47639209952930583,18.61605095541401,0.8698060941828255,0
13420,1,Average Customers,36,10,140.35,-0.21522795143699786,14.035,0.2777777777777778,0
13421,3,Potential Loyalists,250,105,1848.98,-0.008093135389826735,17.609333333333332,0.42,0
13422,3,Potential Loyalists,13,128,2601.55,0.08313986912994618,20.324609375,9.846153846153847,0
13425,3,Potential Loyalists,186,78,1624.21,-0.03534168692112529,20.823205128205128,0.41935483870967744,0
13426,3,Potential Loyalists,359,159,3550.7000000000003,0.19820399105872682,22.331446540880506,0.4428969359331476,0
13429,3,Potential Loyalists,65,67,1006.8,-0.11018943440049996,15.02686567164179,1.0307692307692307,0
13430,3,Potential Loyalists,68,54,648.6899999999999,-0.15360260692740893,12.012777777777776,0.7941176470588235,0
13431,3,Potential Loyalists,21,46,1269.1,-0.07839117365992243,27.589130434782607,2.1904761904761907,0
13434,3,Potential Loyalists,22,10,534.24,-0.16747721974387517,53.424,0.45454545454545453,0
13435,3,Potential Loyalists,184,103,3794.4900000000002,0.22775831048665438,36.83970873786408,0.5597826086956522,0
13437,3,Potential Loyalists,176,167,3408.06,0.18091194411996972,20.40754491017964,0.9488636363636364,0
13447,3,Potential Loyalists,12,62,1104.23,-0.09837813228858813,17.81016129032258,5.166666666666667,0
13448,3,Potential Loyalists,357,199,3465.67,0.18789592353767723,17.415427135678392,0.5574229691876751,0
13450,3,Potential Loyalists,192,71,2043.72,0.015514921402472421,28.784788732394368,0.3697916666666667,0
13451,3,Potential Loyalists,308,444,2916.45,0.1213147540220844,6.5685810810810805,1.4415584415584415,0
13453,1,Average Customers,124,17,356.97999999999996,-0.18896620067744271,20.998823529411762,0.13709677419354838,0
13456,3,Potential Loyalists,190,65,1737.8200000000002,-0.02156890612533033,26.73569230769231,0.34210526315789475,0
13458,4,Champions,352,394,9537.92,0.9240262658250272,24.207918781725887,1.1193181818181819,0
13460,3,Potential Loyalists,20,17,183.44,-0.21000421123375163,10.790588235294118,0.85,0
13461,3,Potential Loyalists,125,27,1445,-0.05706706361696555,53.51851851851852,0.216,0
13462,1,Average Customers,69,10,143.25,-0.21487638850848975,14.325,0.14492753623188406,0
13466,1,Average Customers,84,18,297.95,-0.19612232470152313,16.552777777777777,0.21428571428571427,0
13467,3,Potential Loyalists,26,99,1083.71,-0.10086574307927304,10.946565656565657,3.8076923076923075,0
13468,4,Champions,372,306,5656.75,0.45351747574303225,18.48611111111111,0.8225806451612904,0
13470,3,Potential Loyalists,16,10,165,-0.212239666544679,16.5,0.625,0
13471,3,Potential Loyalists,46,260,2531.58,0.07465750426521794,9.736846153846153,5.6521739130434785,0
13475,1,Average Customers,107,86,1431.78,-0.05866970565657834,16.648604651162792,0.8037383177570093,0
13476,1,Average Customers,103,61,1092.77,-0.09976741199917533,17.91426229508197,0.5922330097087378,0
13477,3,Potential Loyalists,254,81,1441.53,-0.0574877268452149,17.796666666666667,0.3188976377952756,0
13479,1,Average Customers,36,16,291,-0.1969648634439822,18.1875,0.4444444444444444,0
13481,3,Potential Loyalists,323,112,1776.81,-0.016842203165836962,15.864374999999999,0.34674922600619196,0
13486,3,Potential Loyalists,77,69,1122.41,-0.09617419641263045,16.2668115942029,0.8961038961038961,0
13488,4,Champions,350,427,8910.61,0.8479783552448836,20.86793911007026,1.22,0
13491,3,Potential Loyalists,321,86,1215.82,-0.0848502332567885,14.137441860465115,0.26791277258566976,0
13492,3,Potential Loyalists,78,50,1269.84,-0.07830146449885485,25.3968,0.6410256410256411,0
13493,1,Average Customers,12,8,618.63,-0.15724673852428944,77.32875,0.6666666666666666,0
13497,1,Average Customers,86,20,321.05,-0.19332194413306206,16.052500000000002,0.23255813953488372,0
13499,3,Potential Loyalists,252,45,1146.96,-0.09319803437991532,25.488,0.17857142857142858,0
13500,3,Potential Loyalists,99,67,1136.77,-0.09443335377353518,16.966716417910447,0.6767676767676768,0
13501,1,Average Customers,46,53,1310.47,-0.0733759466418603,24.725849056603774,1.1521739130434783,0
13505,3,Potential Loyalists,165,227,4282.88,0.2869651445052997,18.867312775330397,1.3757575757575757,0
13506,1,Average Customers,57,29,452.82,-0.1773476520332302,15.614482758620689,0.5087719298245614,0
13507,3,Potential Loyalists,142,162,2479.16,0.06830270126094391,15.303456790123455,1.1408450704225352,0
13509,3,Potential Loyalists,276,44,979.72,-0.11347230478118939,22.266363636363636,0.15942028985507245,0
13510,3,Potential Loyalists,182,117,1785.16,-0.01582994438892569,15.257777777777779,0.6428571428571429,0
13515,3,Potential Loyalists,175,59,891.12,-0.12421315839009203,15.103728813559322,0.33714285714285713,0
13516,3,Potential Loyalists,217,44,1389.41,-0.06380616127067772,31.5775,0.20276497695852536,0
13517,3,Potential Loyalists,120,143,2109.07,0.02343721015350843,14.74874125874126,1.1916666666666667,0
13519,3,Potential Loyalists,28,9,110.8,-0.21881025644989938,12.31111111111111,0.32142857142857145,0
13520,3,Potential Loyalists,313,95,3487.75,0.19057265093818027,36.713157894736845,0.3035143769968051,0
13521,3,Potential Loyalists,9,436,1093.65,-0.09966073083466251,2.508371559633028,48.44444444444444,0
13523,3,Potential Loyalists,333,177,3755.38,0.2230170600956365,21.21683615819209,0.5315315315315315,0
13524,3,Potential Loyalists,179,27,680.1800000000001,-0.1497851184381951,25.191851851851855,0.15083798882681565,0
13527,3,Potential Loyalists,293,224,2263.76,0.04219006167451468,10.106071428571429,0.764505119453925,0
13529,3,Potential Loyalists,126,15,307.76,-0.19493307217439745,20.517333333333333,0.11904761904761904,0
13531,1,Average Customers,161,22,483.8,-0.17359199012799537,21.990909090909092,0.13664596273291926,0
13533,1,Average Customers,85,76,270.79,-0.19941489336989557,3.563026315789474,0.8941176470588236,0
13534,4,Champions,356,342,5613.08,0.44822342295408435,16.41251461988304,0.9606741573033708,0
13536,3,Potential Loyalists,74,179,3448.29,0.18578897053854934,19.264189944134078,2.418918918918919,0
13539,3,Potential Loyalists,224,38,605.84,-0.1587972522676062,15.943157894736842,0.16964285714285715,0
13544,3,Potential Loyalists,201,87,291.41,-0.1969151597196069,3.349540229885058,0.43283582089552236,0
13546,3,Potential Loyalists,188,98,626.99,-0.1562332674614178,6.397857142857143,0.5212765957446809,0
13548,3,Potential Loyalists,147,124,682.41,-0.14951477866903196,5.503306451612903,0.8435374149659864,0
13549,3,Potential Loyalists,217,52,916.12,-0.12118244348916014,17.61769230769231,0.23963133640552994,0
13552,3,Potential Loyalists,249,121,3539.53,0.19684986764099044,29.25231404958678,0.4859437751004016,0
13555,3,Potential Loyalists,128,136,4149.28,0.27076900407471954,30.50941176470588,1.0625,0
13557,3,Potential Loyalists,252,34,584.06,-0.16143761108929808,17.178235294117645,0.1349206349206349,0
13562,3,Potential Loyalists,164,82,1799.33,-0.014112135183077506,21.943048780487803,0.5,0
13563,3,Potential Loyalists,56,49,777.53,-0.13798351461396624,15.867959183673468,0.875,0
13564,3,Potential Loyalists,224,85,647.74,-0.15371777409364432,7.620470588235294,0.3794642857142857,0
13566,3,Potential Loyalists,42,176,874.71,-0.12620251965106374,4.969943181818182,4.190476190476191,0
13571,3,Potential Loyalists,241,341,2092.32,0.021406631169884057,6.1358357771261005,1.4149377593360997,0
13575,3,Potential Loyalists,153,46,732.0699999999999,-0.14349456658982082,15.914565217391303,0.3006535947712418,0
13576,4,Champions,363,130,6703.3,0.5803892629258436,51.56384615384616,0.3581267217630854,0
13577,3,Potential Loyalists,216,85,1658.3,-0.031209004082214557,19.50941176470588,0.39351851851851855,0
13588,3,Potential Loyalists,240,180,2445.12,0.06417607985183504,13.584,0.75,0
13590,3,Potential Loyalists,292,89,1976.1200000000001,0.007319868310352565,22.20359550561798,0.3047945205479452,0
13591,3,Potential Loyalists,202,58,1117.13,-0.09681428339970725,19.26086206896552,0.2871287128712871,0
13593,3,Potential Loyalists,228,129,1990.28,0.009036465230240378,15.428527131782946,0.5657894736842105,0
13596,3,Potential Loyalists,7,166,697.04,-0.1477412043090066,4.199036144578313,23.714285714285715,0
13599,4,Champions,365,264,5030.6,0.37761019033429183,19.055303030303033,0.7232876712328767,0
13601,3,Potential Loyalists,166,99,693.32,-0.14819217468626528,7.003232323232324,0.5963855421686747,0
13610,3,Potential Loyalists,273,228,1115.43,-0.09702037201297063,4.892236842105263,0.8351648351648352,0
13611,3,Potential Loyalists,270,76,1158.2,-0.09183542496045634,15.239473684210527,0.2814814814814815,0
13614,3,Potential Loyalists,306,201,1610.46,-0.03700858011663784,8.01223880597015,0.6568627450980392,0
13615,1,Average Customers,6,24,399.99,-0.18375215876187947,16.66625,4,0
13617,3,Potential Loyalists,140,44,544.18,-0.16627220749926463,12.367727272727272,0.3142857142857143,0
13623,3,Potential Loyalists,267,86,672.4399999999999,-0.15072342777152362,7.81906976744186,0.32209737827715357,0
13627,3,Potential Loyalists,298,94,1624.02,-0.03536472035437238,17.276808510638297,0.31543624161073824,0
13629,3,Potential Loyalists,315,59,7792.36,0.7124144777261995,132.07389830508475,0.1873015873015873,0
13630,3,Potential Loyalists,280,80,1995.68,0.00969109964884168,24.946,0.2857142857142857,0
13631,3,Potential Loyalists,168,12,3021.77,0.13408254975673034,251.81416666666667,0.07142857142857142,0
13632,3,Potential Loyalists,219,147,2117.02,0.024400977492004757,14.401496598639456,0.6712328767123288,0
13634,3,Potential Loyalists,294,188,1575.16,-0.041287949556753675,8.378510638297874,0.6394557823129252,0
13636,3,Potential Loyalists,249,64,941.62,-0.1180911142902096,14.7128125,0.2570281124497992,0
13637,3,Potential Loyalists,174,101,810.5,-0.13398660780261726,8.024752475247524,0.5804597701149425,0
13643,3,Potential Loyalists,154,28,519.44,-0.16927140296522683,18.551428571428573,0.18181818181818182,0
13644,3,Potential Loyalists,97,148,2597.52,0.08265131788791594,17.55081081081081,1.5257731958762886,0
13647,3,Potential Loyalists,225,80,1670.22,-0.029763959217450214,20.87775,0.35555555555555557,0
13649,1,Average Customers,110,23,346.6,-0.19022455350430964,15.069565217391306,0.20909090909090908,0
13650,3,Potential Loyalists,251,98,1809.3400000000001,-0.012898636936744345,18.46265306122449,0.3904382470119522,0
13651,3,Potential Loyalists,4,6,94.2,-0.22082265114411814,15.700000000000001,1.5,0
13652,3,Potential Loyalists,323,63,1095.08,-0.09948737394232922,17.38222222222222,0.19504643962848298,0
13654,3,Potential Loyalists,230,166,2707.33,0.09596343001876922,16.30921686746988,0.7217391304347827,0
13655,3,Potential Loyalists,127,56,932.97,-0.11913974164593204,16.66017857142857,0.4409448818897638,0
13656,1,Average Customers,173,49,379.65,-0.1862179484052777,7.747959183673469,0.2832369942196532,0
13658,3,Potential Loyalists,195,112,2421.47,0.061309023555553455,21.620267857142856,0.5743589743589743,0
13659,1,Average Customers,123,108,1550.85,-0.04423501672641988,14.35972222222222,0.8780487804878049,0
13662,3,Potential Loyalists,174,58,879.08,-0.12567275068638084,15.156551724137932,0.3333333333333333,0
13668,4,Champions,360,501,6216.07,0.5213230540786015,12.407325349301397,1.3916666666666666,0
13673,3,Potential Loyalists,14,65,396.92,-0.1841243305517139,6.106461538461539,4.642857142857143,0
13675,1,Average Customers,133,25,486.82000000000005,-0.1732258797679628,19.472800000000003,0.18796992481203006,0
13680,3,Potential Loyalists,338,216,2202.31,0.03474056444802403,10.19587962962963,0.6390532544378699,0
13681,3,Potential Loyalists,138,57,827.83,-0.13188571623329123,14.523333333333333,0.41304347826086957,0
13685,3,Potential Loyalists,58,39,3119.44,0.1459229467316911,79.98564102564103,0.6724137931034483,0
13692,3,Potential Loyalists,212,55,1466.8700000000001,-0.05441579422163031,26.67036363636364,0.25943396226415094,0
13694,4,Champions,370,585,62653.1,7.363104965492235,107.09931623931624,1.5810810810810811,0
13695,3,Potential Loyalists,228,90,2504.13,0.07132977930399473,27.823666666666668,0.39473684210526316,0
13700,3,Potential Loyalists,301,197,2265.12,0.04235493256512534,11.498071065989848,0.654485049833887,0
13704,3,Potential Loyalists,83,135,2295.31,0.04601482387949071,17.002296296296297,1.6265060240963856,0
13707,1,Average Customers,48,48,806.41,-0.1344824327604097,16.800208333333334,1,0
13709,3,Potential Loyalists,312,346,6249.110000000001,0.5253284468916732,18.061011560693643,1.108974358974359,0
13715,1,Average Customers,91,108,1053.94,-0.10447471838330274,9.758703703703704,1.1868131868131868,0
13717,3,Potential Loyalists,266,103,1432.26,-0.058611515930480446,13.905436893203884,0.38721804511278196,0
13718,1,Average Customers,49,12,306.55,-0.19507975877560257,25.545833333333334,0.24489795918367346,0
13719,3,Potential Loyalists,219,60,1041.68,-0.10596098097071975,17.361333333333334,0.273972602739726,0
13720,3,Potential Loyalists,138,43,799.9,-0.1352716309206124,18.60232558139535,0.3115942028985507,0
13722,3,Potential Loyalists,162,86,2369.16,0.05496755569684354,27.548372093023254,0.5308641975308642,0
13725,3,Potential Loyalists,259,118,1809.81,-0.01284165949660685,15.337372881355932,0.4555984555984556,0
13726,3,Potential Loyalists,62,42,1079.66,-0.10135671889322401,25.70619047619048,0.6774193548387096,0
13727,3,Potential Loyalists,5,20,333.48,-0.19181507268431872,16.674,4,0
13728,3,Potential Loyalists,274,63,1016.14,-0.10905715931351179,16.12920634920635,0.22992700729927007,0
13730,3,Potential Loyalists,26,43,752.6,-0.14100574351317552,17.50232558139535,1.6538461538461537,0
13731,1,Average Customers,27,38,610.59,-0.15822141643642915,16.068157894736842,1.4074074074074074,0
13735,3,Potential Loyalists,210,208,2766.18,0.10309773289556291,13.298942307692307,0.9904761904761905,0
13736,3,Potential Loyalists,255,194,724,-0.14447288135984163,3.731958762886598,0.7607843137254902,0
13741,3,Potential Loyalists,146,35,666.33,-0.15146413449331134,19.038,0.23972602739726026,0
13742,3,Potential Loyalists,304,323,3102.42,0.14385963602713667,9.605015479876162,1.0625,0
13743,3,Potential Loyalists,257,42,1340.1499999999999,-0.06977788191147397,31.90833333333333,0.16342412451361868,0
13744,3,Potential Loyalists,197,72,1156.36,-0.09205848557716495,16.060555555555553,0.36548223350253806,0
13745,1,Average Customers,11,26,291.54,-0.19689940000212208,11.213076923076924,2.3636363636363638,0
13752,3,Potential Loyalists,122,76,1186.28,-0.08843132598372963,15.608947368421052,0.6229508196721312,0
13755,3,Potential Loyalists,60,343,2154.68,0.028966446418768558,6.281865889212828,5.716666666666667,0
13756,4,Champions,365,143,5145.12,0.3914932891524806,35.979860139860136,0.3917808219178082,0
13758,3,Potential Loyalists,362,117,3190.55,0.15454351219590182,27.26965811965812,0.32320441988950277,0
